代码,名称,最新价,今日涨跌幅,今日主力净流入,今日主力净占比,今日大单净流入,今日大单净占比,今日中单净流入,今日中单净占比,今日小单净流入,今日小单净占比
688472,阿特斯,15.66,7.11,247408900.0,12.15,63288372.0,3.11,184120528.0,9.04,-75158880.0,-3.69,-172254736.0,-8.46
300763,锦浪科技,102.88,11.43,243489120.0,6.92,162328544.0,4.62,81160576.0,2.31,-109871104.0,-3.12,-133618032.0,-3.8
603757,大元泵业,47.43,10.0,240261063.0,37.36,291009651.0,45.25,-50748588.0,-7.89,-147971028.0,-23.01,-92290035.0,-14.35
002759,天际股份,36.89,4.68,239961763.0,10.75,42395619.0,1.9,197566144.0,8.85,71003296.0,3.18,-310965072.0,-13.93
688516,奥特维,80.81,0.95,236815078.0,17.44,99485286.0,7.33,137329792.0,10.11,5915632.0,0.44,-242714544.0,-17.87
300207,欣旺达,26.82,5.34,234468192.0,8.08,124938304.0,4.31,109529888.0,3.78,-81958256.0,-2.83,-152509952.0,-5.26
301150,中一科技,54.67,13.9,234308571.0,14.46,226424251.0,13.97,7884320.0,0.49,-121024864.0,-7.47,-113283696.0,-6.99
000837,秦川机床,12.63,5.96,232317562.0,29.36,260618904.0,32.93,-28301342.0,-3.58,-93640110.0,-11.83,-138677453.0,-17.52
001369,双欣材料,16.94,10.0,230868047.0,19.57,223147864.0,18.92,7720183.0,0.65,-112765120.0,-9.56,-118102932.0,-10.01
002455,百川股份,14.73,10.01,230278648.0,46.41,279567498.0,56.35,-49288850.0,-9.93,-113431691.0,-22.86,-116846953.0,-23.55
000591,太阳能,6.6,4.93,220704561.0,10.64,185845121.0,8.96,34859440.0,1.68,-70776176.0,-3.41,-149928368.0,-7.23
603629,利通电子,59.36,3.4,218459904.0,9.68,148286416.0,6.57,70173488.0,3.11,-58988560.0,-2.61,-159459472.0,-7.07
600839,四川长虹,10.05,1.31,206237514.0,15.88,169349770.0,13.04,36887744.0,2.84,-89477680.0,-6.89,-116757824.0,-8.99
