代码,名称,最新价,今日涨跌幅,今日主力净流入,今日主力净占比,今日大单净流入,今日大单净占比,今日中单净流入,今日中单净占比,今日小单净流入,今日小单净占比
688472,阿特斯,15.63,6.91,246465844.0,12.01,62633892.0,3.05,183831952.0,8.96,-74357840.0,-3.62,-172121408.0,-8.39
002759,天际股份,36.94,4.82,245144787.0,10.89,45083779.0,2.0,200061008.0,8.89,70498400.0,3.13,-315643184.0,-14.02
603757,大元泵业,47.43,10.0,242333751.0,37.32,292911591.0,45.11,-50577840.0,-7.79,-148948086.0,-22.94,-93385668.0,-14.38
688516,奥特维,80.94,1.11,241510435.0,17.57,101310461.0,7.37,140199974.0,10.2,7224992.0,0.53,-248686784.0,-18.09
300763,锦浪科技,102.38,10.88,237412608.0,6.7,159742640.0,4.51,77669968.0,2.19,-109164576.0,-3.08,-128248032.0,-3.62
000837,秦川机床,12.62,5.87,235869776.0,29.05,259475889.0,31.95,-23606113.0,-2.91,-93731560.0,-11.54,-142138227.0,-17.5
300207,欣旺达,26.74,5.03,235762144.0,8.07,124938304.0,4.28,110823840.0,3.79,-81232048.0,-2.78,-154530096.0,-5.29
001369,双欣材料,16.94,10.0,233708897.0,19.77,225475432.0,19.07,8233465.0,0.7,-114382896.0,-9.67,-119325990.0,-10.09
301150,中一科技,54.74,14.04,233463659.0,14.19,226424251.0,13.76,7039408.0,0.43,-119173328.0,-7.24,-114290336.0,-6.95
002455,百川股份,14.73,10.01,231287656.0,46.52,280576506.0,56.43,-49288850.0,-9.91,-113939876.0,-22.92,-117347773.0,-23.6
000591,太阳能,6.64,5.56,224018014.0,10.64,187263278.0,8.9,36754736.0,1.75,-75362128.0,-3.58,-148655888.0,-7.06
603629,利通电子,59.9,4.34,223269424.0,9.7,149438528.0,6.49,73830896.0,3.21,-58033664.0,-2.52,-165211824.0,-7.18
600343,航天动力,36.25,3.04,208425072.0,11.29,182012608.0,9.86,26412464.0,1.43,-40298864.0,-2.18,-168129824.0,-9.1
